"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"BRD-K85937960","MCF7","trt_cp","down",-0.634468114429883,1.59277600360228e-05,9.41369780148809e-05,-1.58168370441267,-1.08448816979616,12,12,NA,NA,"60138129"
"BRD-K10609180","A549","trt_cp","up",0.604790620254247,1.71897956672924e-05,9.41369780148809e-05,1.58161267635609,-0.825772858299579,12,12,NA,NA,"44487621"
"GR-144053","HCC515","trt_cp","up",0.612328104719496,1.6885166376986e-05,9.41369780148809e-05,1.58007525423499,0.0342499968503744,12,12,"ITGA2B; ITGB3","Integrin antagonist","173614"
"III606050","MCF7","trt_cp","down",-0.633726669154911,1.59277600360228e-05,9.41369780148809e-05,-1.57983533428584,-1.41620274217928,12,12,NA,"Cytochrome P450 inhibitor","23748511"
"PU-H71","PC3","trt_cp","down",-0.635400362496177,1.58842415659791e-05,9.41369780148809e-05,-1.57968876876985,-0.82166052769993,12,12,"HSP90AA1","HSP inhibitor","9549213"
"SCH-58261","ASC","trt_cp","down",-0.605865390496899,1.71462771972486e-05,9.41369780148809e-05,-1.57950078773589,-1.09693579458238,12,12,"ADORA1; ADORA2A; ADORA2B; ADORA3","Adenosine receptor antagonist","176408"
"tangeritin","A549","trt_cp","up",0.603407311183792,1.727683260738e-05,9.41369780148809e-05,1.57799512825286,0,12,12,NA,"Cell cycle inhibitor","68077"
"BRD-K05326558","HA1E","trt_cp","down",-0.638480480018113,1.57536861558477e-05,9.41369780148809e-05,-1.57767356454064,-0.908304912343316,12,12,NA,NA,"653676"
"prednisolone-hemisuccinate","ASC","trt_cp","down",-0.605007274197203,1.71897956672924e-05,9.41369780148809e-05,-1.57726366478317,-0.0221875080508007,12,12,NA,NA,"656804"
"BRD-K44540157","SKB","trt_cp","up",0.603380011615664,1.727683260738e-05,9.41369780148809e-05,1.57705458670412,-0.852635500984715,12,12,NA,NA,"24167050"
"etodolac","NPC","trt_cp","down",-0.642103748159275,1.55796122756726e-05,9.41369780148809e-05,-1.57623741090283,-0.475138273347651,12,12,"RXRA; TRPV1","Cyclooxygenase inhibitor","73707528"
"hydrocortisone","MCF7","trt_cp","down",-0.632136661516754,1.60147969761104e-05,9.41369780148809e-05,-1.57587155878008,0,12,12,"ANXA1; HSD11B2; HSD3B1; NOS2; NR3C1; NR3C2","Corticosteroid agonist; Glucocorticoid receptor agonist; Immunosuppressant","3640"
"L-694247","PHH","trt_cp","down",-0.699238894313098,1.30990594831773e-05,9.41369780148809e-05,-1.57558494208768,-1.0071511018244,12,12,"HTR1B; HTR1D","Serotonin receptor agonist","132059"
"BRD-K84024786","PC3","trt_cp","down",-0.633747778998082,1.59277600360228e-05,9.41369780148809e-05,-1.57558022910654,-1.08181091603542,12,12,NA,NA,"54638871"
"SA-424589","NKDBA","trt_cp","up",0.721895703698476,1.20981346721704e-05,9.41369780148809e-05,1.57551023925534,0.773689959019638,12,12,NA,NA,"44489864"
"SA-243276","MCF7","trt_cp","down",-0.631949410018643,1.60147969761104e-05,9.41369780148809e-05,-1.57540475416617,-1.57540475416617,12,12,NA,NA,"54613929"
"SA-419010","NKDBA","trt_cp","down",-0.569336372058776,1.87564605888684e-05,9.41369780148809e-05,-1.57510517087428,-1.4507852573525,12,12,NA,NA,"44505479"
"dimercaptosuccinic-acid","MCF7","trt_cp","up",0.597097482936321,1.75379434276426e-05,9.41369780148809e-05,1.57480644379505,0,12,12,"DNMT1","Chelating agent","2724354"
"BRD-K39092862","MCF7","trt_cp","up",0.597077487055721,1.75379434276426e-05,9.41369780148809e-05,1.57475370593813,1.11230330440353,12,12,NA,NA,"54651432"
"methylprednisolone","MCF7","trt_cp","down",-0.631136686409213,1.60583154461542e-05,9.41369780148809e-05,-1.57337869224125,-0.654864947894371,12,12,"CRP; IL10; IL6; IL8; NR3C1; TAT","Glucocorticoid receptor agonist","6741"
"BRD-K15524596","NEU","trt_cp","up",0.620307926594308,1.65370186166357e-05,9.41369780148809e-05,1.57286474800067,0,12,12,NA,NA,"60187514"
"VU-0415011","MCF7","trt_cp","down",-0.630383191550347,1.6101833916198e-05,9.41369780148809e-05,-1.57150028336218,-1.10779638881211,12,12,NA,NA,"45259137"
"BRD-K91836367","A549","trt_cp","up",0.600909203670478,1.73638695474675e-05,9.41369780148809e-05,1.57146222516601,0.683540837152626,12,12,NA,NA,"44495549"
"BRD-K01089529","A549","trt_cp","down",-0.621651841880639,1.64499816765482e-05,9.41369780148809e-05,-1.57109005746384,-1.0708348171345,12,12,NA,NA,"42640811"
"KIN001-127","HS578T","trt_cp","down",-0.663683187397399,1.46222059347095e-05,9.41369780148809e-05,-1.57068948246978,0,12,12,"ITK","ITK inhibitor","20635522"
"BRD-K39345836","HA1E","trt_cp","up",0.61741380730506,1.66675740267671e-05,9.41369780148809e-05,1.57036457534105,0.0177326978908925,12,12,NA,NA,"2432214"
"BRD-K09459434","MCF7","trt_cp","down",-0.629645912220682,1.6101833916198e-05,9.41369780148809e-05,-1.56966229863953,-0.884908951537167,12,12,NA,NA,"44490995"
"LY-2183240","A549","trt_cp","up",0.60011809347767,1.74073880175113e-05,9.41369780148809e-05,1.56939336055827,0.760696558939455,12,12,"FAAH","FAAH inhibitor","11507802"
"m-3M3FBS","HCC515","trt_cp","up",0.608014409419041,1.70592402571611e-05,9.41369780148809e-05,1.56894402712648,-0.0145244359519357,12,12,"PLCB2; PLCB3; PLCD1; PLCG1; PLCG2",NA,"761523"
"BRD-K58999277","A375","trt_cp","up",0.617679493706674,1.66240555567233e-05,9.41369780148809e-05,1.56874500488538,0.0156874500488542,12,12,NA,NA,"60138077"
"ponalrestat","HA1E","trt_cp","down",-0.634839285625598,1.58842415659791e-05,9.41369780148809e-05,-1.56867623992977,-0.0280191680689846,12,12,"AKR1B1","Aldose reductase inhibitor","5278"
"cromoglicic-acid","PC3","trt_cp","down",-0.630522951694926,1.60583154461542e-05,9.41369780148809e-05,-1.56756288481041,-1.24619315520054,12,12,"KCNMA1; S100P","Immunosuppressant","657312"
"BRD-K91034707","MCF7","trt_cp","down",-0.628601722759357,1.61453523862417e-05,9.41369780148809e-05,-1.56705920887389,-1.56705920887389,12,12,NA,NA,"44487502"
"actarit","MCF7","trt_cp","down",-0.628332410752474,1.61888708562855e-05,9.41369780148809e-05,-1.56638783327124,0.838976964260051,12,12,NA,"Interleukin receptor agonist","2018"
"BRD-K53592093","NPC","trt_cp","up",0.6117703943509,1.6885166376986e-05,9.41369780148809e-05,1.56630071634702,-0.7297243606927,12,12,NA,NA,"44497469"
"albendazole","PHH","trt_cp","up",0.62676487014795,1.62323893263293e-05,9.41369780148809e-05,1.56515009619819,0.94288523836129,12,12,"CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B","Anthelmintic; Tubulin inhibitor","2082"
"benzydamine","PHH","trt_cp","up",0.626720380281305,1.62323893263293e-05,9.41369780148809e-05,1.56503899660985,-0.0191119247647132,12,12,"FMO1; FMO3; FMO4; FMO5; PRSS2","Membrane integrity inhibitor; Prostanoid receptor antagonist; Prostanoid receptor inhibitor","12555"
"BRD-K69705756","A549","trt_cp","down",-0.619150234382281,1.65805370866795e-05,9.41369780148809e-05,-1.56476778766012,-1.04482494814491,12,12,NA,NA,"54649324"
"BRL-37344","SKB","trt_cp","up",0.59854013728772,1.74509064875551e-05,9.41369780148809e-05,1.56440460516509,-0.683417980567899,12,12,"ADRB1; ADRB2; ADRB3","Adrenergic receptor agonist","9841972"
"BRD-K15973523","NEU","trt_cp","down",-0.636706801322384,1.57972046258915e-05,9.41369780148809e-05,-1.56400843779363,0,12,12,NA,NA,"54637777"
"ecopipam","HA1E","trt_cp","down",-0.632926912396987,1.59712785060666e-05,9.41369780148809e-05,-1.56395080073039,-0.882240799032334,12,12,"DRD1","Dopamine receptor antagonist","107930"
"KU-C104139","MCF7","trt_cp","up",0.592977532236764,1.77120173078178e-05,9.41369780148809e-05,1.56394033717897,0.01563940337179,12,12,NA,NA,"3230028"
"cyanocobalamin","PC3","trt_cp","up",0.593515999237049,1.7668498837774e-05,9.41369780148809e-05,1.56363099981515,0.748578717142369,12,12,"MMAA; MMACHC; MTHFR; MTR; MTRR; MUT",NA,"73707516"
"bromocriptine","SKB","trt_cp","up",0.597985402165631,1.74944249575989e-05,9.41369780148809e-05,1.56295469374633,-0.0291277699155579,12,12,"ADCY10; ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; DRD1; DRD3; DRD4; GH1; HTR1B; HTR1D; HTR2B; HTR6; HTR7; PRL; PRLR","Dopamine receptor agonist","31101"
"YS-035","A549","trt_cp","up",0.59762987823832,1.74944249575989e-05,9.41369780148809e-05,1.56288632716148,0.904089610819537,12,12,NA,"Calcium channel blocker","6917841"
"BRD-K93116089","A375","trt_cp","up",0.615368608031119,1.67546109668546e-05,9.41369780148809e-05,1.56287595726874,0.671682899729521,12,12,NA,NA,"54661034"
"ZK-93423","MCF7","trt_cp","down",-0.626746366148456,1.62323893263293e-05,9.41369780148809e-05,-1.5624339373266,-0.376624231726647,12,12,"GABRA2; GABRA3; GABRA5; GABRB2; GABRG2","Benzodiazepine receptor agonist","121926"
"mepyramine","MCF7","trt_cp","down",-0.626624793432162,1.62323893263293e-05,9.41369780148809e-05,-1.56213086522591,-0.814730137749904,12,12,"HRH1","Histamine receptor antagonist","20057109"
"KU-C104230","MCF7","trt_cp","down",-0.626591051724562,1.62323893263293e-05,9.41369780148809e-05,-1.56204674955822,-1.02064133769652,12,12,NA,NA,"44602407"
"SA-432998","PC3","trt_cp","up",0.592804981315727,1.77120173078178e-05,9.41369780148809e-05,1.56175780740815,0.0156175780740819,12,12,NA,NA,"44490413"
"scriptaid","SKB","trt_cp","up",0.597288487891325,1.75379434276426e-05,9.41369780148809e-05,1.56113316861842,-0.250920947010676,12,12,"HDAC1; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9","HDAC inhibitor","5186"
"HU-211","SKB","trt_cp","up",0.597215676585302,1.75379434276426e-05,9.41369780148809e-05,1.56094286167766,1.04029335570294,12,12,"CNR1; CNR2; GLRA1; GLRA2; GLRA3; GPR55; GRIN1; NFKB1","Glutamate receptor antagonist","9886498"
"AG-957","MCF7","trt_cp","up",0.591810350670638,1.77555357778615e-05,9.41369780148809e-05,1.56086197040647,0.0207949062782128,12,12,"ABL1; EGFR","Protein tyrosine kinase inhibitor","2064"
"RAN-14B","NEU","trt_cp","down",-0.635420124866414,1.58842415659791e-05,9.41369780148809e-05,-1.56084784200658,-0.732916854790001,12,12,NA,NA,"839770"
"BRD-K48654774","VCAP","trt_cp","down",-0.620292303873413,1.65370186166357e-05,9.41369780148809e-05,-1.56081465481186,-0.725114861269312,12,12,NA,NA,"26043913"
"BRD-K56392985","VCAP","trt_cp","up",0.638301469642747,1.57536861558477e-05,9.41369780148809e-05,1.56020952389534,0.323183107754964,12,12,NA,NA,"23760109"
"L-655240","A549","trt_cp","up",0.596555509800317,1.75379434276426e-05,9.41369780148809e-05,1.56007670233643,0,12,12,"PTGES","Thromboxane receptor antagonist","122070"
"BRD-K32927008","MCF7","trt_cp","down",-0.625316023808077,1.63194262664169e-05,9.41369780148809e-05,-1.55886819600713,0.290457304214611,12,12,NA,NA,"1329190"
"retinyl-acetate","A549","trt_cp","up",0.596081593691926,1.75814618976864e-05,9.41369780148809e-05,1.55883734494652,-0.0188856014558921,12,12,NA,NA,"638034"
"BRD-K53142391","HT29","trt_cp","down",-0.636125146863163,1.58407230959353e-05,9.41369780148809e-05,-1.55819668383425,-0.0198856005198862,12,12,NA,NA,"24747270"
"anandamide","PHH","trt_cp","down",-0.691016645838975,1.34472072435275e-05,9.41369780148809e-05,-1.557057867877,0.291967972544022,12,12,"CACNA1G; CACNA1H; CACNA1I; CNR1; CNR2; FAAH2; GLRA1; GPR119; GPR18; GPR55; KCNA2; KCND3; KCNK3; KCNK9; PLD1; PLD2; PLD3; TRPM8; TRPV1","Cannabinoid receptor agonist","5281969"
"LY-364947","HCC515","trt_cp","up",0.603264744250451,1.727683260738e-05,9.41369780148809e-05,1.5566878064158,0,12,12,"TGFBR1","p38 MAPK inhibitor; TGF beta receptor inhibitor","447966"
"alpha-linolenic-acid","NPC","trt_cp","up",0.60742903815041,1.71027587272049e-05,9.41369780148809e-05,1.55518564868514,0.586096452308259,12,12,"ELOVL4; FADS1; FADS2; FFAR1; FFAR4; SLC8A1; TRPV1","Omega 3 fatty acid stimulant","5280934"
"BRD-K99333268","VCAP","trt_cp","up",0.636239931258018,1.58407230959353e-05,9.41369780148809e-05,1.55517047577357,1.55517047577357,12,12,NA,NA,"54621646"
"fluconazole","SKB","trt_cp","up",0.594809844869563,1.76249803677302e-05,9.41369780148809e-05,1.55465473832405,1.02841308837717,12,12,"CYP2C9; CYP3A5; CYP3A7; CYP51A1","Sterol demethylase inhibitor","3365"
"BRD-K85051645","HA1E","trt_cp","down",-0.629122778041877,1.61453523862417e-05,9.41369780148809e-05,-1.55455085445819,0.689165817458202,12,12,NA,NA,"56643193"
"flavokavain-b","HCC515","trt_cp","up",0.601978055681382,1.73203510774238e-05,9.41369780148809e-05,1.55336758519417,1.28667246904496,12,12,"HIF1A","Antineoplastic","5356121"
"BRD-K17890048","A375","trt_cp","down",-0.629507424787735,1.6101833916198e-05,9.41369780148809e-05,-1.55299470776441,0,12,12,NA,NA,"54665003"
"chlorpromazine","ASC","trt_cp","down",-0.595626314229621,1.75814618976864e-05,9.41369780148809e-05,-1.55280735172928,-0.0324948551161168,12,12,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CALM1; CALM2; CALM3; CHRM1; DRD1; DRD3; DRD4; HRH1; HRH4; HTR1E; HTR2B; HTR6; HTR7; KCNH2; KIF11; ORM1; ORM2; PRNP; S100B; SMPD1; TRPC5","Dopamine receptor antagonist","160588"
"clioquinol","A549","trt_cp","up",0.593695207998383,1.7668498837774e-05,9.41369780148809e-05,1.55259661015801,0.0167198377466377,12,12,"HIF1AN; OPRK1","Chelating agent","2788"
"BRD-K26767475","A549","trt_cp","up",0.593434802821242,1.77120173078178e-05,9.41369780148809e-05,1.55191561393327,0.891719049033605,12,12,NA,NA,"44142043"
"BRD-K64754843","PC3","trt_cp","up",0.58898921176803,1.78860911879929e-05,9.41369780148809e-05,1.55170507831475,1.55162822341695,12,12,NA,NA,"44489685"
"BRD-K64754843","A549","trt_cp","up",0.593324611117863,1.77120173078178e-05,9.41369780148809e-05,1.55162744710485,1.55162822341695,12,12,NA,NA,"44489685"
"RWJ-21757","PC3","trt_cp","up",0.588899664987842,1.78860911879929e-05,9.41369780148809e-05,1.55146916534591,0,12,12,"TLR7","TLR agonist","4684627"
"tioguanine","PC3","trt_cp","down",-0.624001467166207,1.63629447364606e-05,9.41369780148809e-05,-1.55134961759531,-1.4920093234576,12,12,NA,NA,"2724387"
"BRD-A54632525","VCAP","trt_cp","down",-0.61638984062016,1.67110924968109e-05,9.41369780148809e-05,-1.55099505557211,-1.24861283244268,12,12,NA,NA,"44460175"
"bicalutamide","VCAP","trt_cp","down",-0.616308035277045,1.67110924968109e-05,9.41369780148809e-05,-1.55078921233082,0,12,12,"AR; CYP46A1; KLK3","Androgen receptor antagonist","2375"
"procainamide","A549","trt_cp","up",0.593002208862263,1.77120173078178e-05,9.41369780148809e-05,1.55078431978564,0.0279180564910152,12,12,"DNMT1; KCNH2; SCN5A; SLC22A3; SLC47A1; SLC47A2","Sodium channel blocker","4913"
"tigecycline","A549","trt_cp","down",-0.613512493527463,1.67981294368984e-05,9.41369780148809e-05,-1.55051962171443,-1.08130954953425,12,12,NA,NA,"73707446"
"fludrocortisone-acetate","HA1E","trt_cp","up",0.609577247578576,1.69722033170735e-05,9.41369780148809e-05,1.55043263400541,0.0184128920888449,12,12,NA,NA,"225609"
"labetalol","NPC","trt_cp","up",0.605557370929755,1.71462771972486e-05,9.41369780148809e-05,1.55039366506588,-0.976312313490066,12,12,"ADRA1A; ADRA1B; ADRA1D; ADRB1; ADRB2","Adrenergic receptor antagonist","3869"
"GNF-2","VCAP","trt_cp","down",-0.616134015495695,1.67110924968109e-05,9.41369780148809e-05,-1.55035133389308,0,12,12,NA,NA,"5311510"
"BRD-U32049204","PC3","trt_cp","down",-0.623498055894434,1.64064632065044e-05,9.41369780148809e-05,-1.55009807104446,-0.820158789522894,12,12,NA,NA,"NotFound"
"BRD-K28636199","HT29","trt_cp","up",0.594003283945867,1.7668498837774e-05,9.41369780148809e-05,1.54978411330224,-0.887040330195689,12,12,NA,NA,"54657572"
"BRD-K24861700","PC3","trt_cp","down",-0.62315921788832,1.64064632065044e-05,9.41369780148809e-05,-1.54925567525074,-0.0154925567525074,12,12,NA,NA,"44495386"
"RAN-03","NPC","trt_cp","down",-0.631027989166929,1.60583154461542e-05,9.41369780148809e-05,-1.5490486182382,0,12,12,NA,NA,"1604254"
"BRD-K39799535","MCF7","trt_cp","down",-0.621352427067315,1.6493500146592e-05,9.41369780148809e-05,-1.54898723235719,0,12,12,NA,NA,"54638476"
"WY-01-034","HCC515","trt_cp","down",-0.600772742607855,1.73638695474675e-05,9.41369780148809e-05,-1.54896948303932,0,12,12,NA,NA,"70680403"
"BRD-K74461819","HT29","trt_cp","down",-0.632316038851255,1.60147969761104e-05,9.41369780148809e-05,-1.54886622503728,-1.07179397297863,12,12,NA,NA,"54666677"
"BRD-K26815099","MCF7","trt_cp","down",-0.621231086439921,1.6493500146592e-05,9.41369780148809e-05,-1.54868473883755,-1.03471022357619,12,12,NA,NA,"60138108"
"BRD-A07614565","A549","trt_cp","down",-0.612514556182472,1.68416479069422e-05,9.41369780148809e-05,-1.54799755174686,-0.541328884766092,12,12,NA,NA,"2977478"
"GP-2a","SKB","trt_cp","up",0.592261837836216,1.77555357778615e-05,9.41369780148809e-05,1.54799501128381,0.0220075906582507,12,12,NA,NA,"16094766"
"etodolac","HCC515","trt_cp","down",-0.600294608577112,1.74073880175113e-05,9.41369780148809e-05,-1.54773671235933,-0.475138273347651,12,12,"RXRA; TRPV1","Cyclooxygenase inhibitor","73707528"
"BRD-K92656786","HT29","trt_cp","down",-0.631444698072286,1.60583154461542e-05,9.41369780148809e-05,-1.54673186465399,-0.872270633765498,12,12,NA,NA,"54657508"
"mepivacaine","VCAP","trt_cp","down",-0.614622603935552,1.67546109668546e-05,9.41369780148809e-05,-1.54654823445466,0.677703719818426,12,12,"SCN10A; SCN9A","Potassium channel blocker; Sodium channel blocker","4062"
"SA-1460136","NKDBA","trt_cp","up",0.708424418429999,1.27073932527833e-05,9.41369780148809e-05,1.54610966550531,1.03589347588856,12,12,NA,NA,"73707400"
"BRD-K68689263","VCAP","trt_cp","up",0.632278581988306,1.60147969761104e-05,9.41369780148809e-05,1.54548769239922,1.03547675390747,12,12,NA,NA,"44491852"
"BRD-K91834385","A375","trt_cp","down",-0.626228898939032,1.62759077963731e-05,9.41369780148809e-05,-1.54490658506431,-0.0211979483276459,12,12,NA,NA,"54661437"
"BRD-K82927587","A549","trt_cp","down",-0.611132098628496,1.69286848470297e-05,9.41369780148809e-05,-1.54450369043802,-0.0124780682314648,12,12,NA,NA,"54652720"
"nicardipine","HT29","trt_cp","up",0.591970206935882,1.77555357778615e-05,9.41369780148809e-05,1.54447971425875,-0.758836177859875,12,12,"ADORA3; ADRA1A; ADRA1B; ADRA1D; CACNA1C; CACNA1D; CACNA2D1; CACNB2; CALM1; CALM2; CALM3; CHRM1; CHRM4; CHRM5; PDE1A; PDE1B","Calcium channel blocker","4474"
"MW-A1-6","NEU","trt_cp","down",-0.628644516590761,1.61453523862417e-05,9.41369780148809e-05,-1.54420421814031,0.284716310469509,12,12,NA,NA,"2888950"
"buthionine-sulfoximine","ASC","trt_cp","down",-0.592317906277874,1.77555357778615e-05,9.41369780148809e-05,-1.54418227915061,0,12,12,NA,NA,"119565"
"BRD-K53214709","SKB","trt_cp","up",0.590649199360225,1.77990542479053e-05,9.41369780148809e-05,1.54378005743003,0.711938327556706,12,12,NA,NA,"1345154"
"WYE-125132","PC3","trt_cp","down",-0.620578627873899,1.6493500146592e-05,9.41369780148809e-05,-1.54283998948285,-1.07286523818999,12,12,"MTOR; PIK3CA","MTOR inhibitor","25260757"
"SA-101686","MCF7","trt_cp","up",0.584928370460579,1.8060165068168e-05,9.41369780148809e-05,1.54271118750989,1.03361649563162,12,12,NA,NA,"44502203"
"xanthoxyline","NPC","trt_cp","up",0.602427258817115,1.73203510774238e-05,9.41369780148809e-05,1.5423797158955,0.876220502645926,12,12,NA,"Antifungal","66654"
"kitasamycin","A549","trt_cp","down",-0.610134102828714,1.69722033170735e-05,9.41369780148809e-05,-1.54198147273867,-1.19858996942954,12,12,NA,"Protein synthesis inhibitor","44634697"
"BRD-K07850148","NPC","trt_cp","up",0.602047123905015,1.73203510774238e-05,9.41369780148809e-05,1.54140646581568,0,12,12,NA,NA,"23920343"
"UTMB-00042","U937","trt_cp","down",-0.66123550342896,1.47527613448408e-05,9.41369780148809e-05,-1.54126953167616,-1.3052736093998,12,12,NA,NA,"24747230"
"pindolol","PHH","trt_cp","down",-0.683971952217848,1.37518365338339e-05,9.41369780148809e-05,-1.5411841610776,-0.892903638833923,12,12,"ADRB1; ADRB2; ADRB3; HTR1B; HTR2B","Adrenergic receptor antagonist; Serotonin receptor antagonist","4828"
"KM-04644SC","MCF7","trt_cp","down",-0.618071277853387,1.66240555567233e-05,9.41369780148809e-05,-1.54080756166077,-1.15981012165011,12,12,NA,NA,"2820696"
"BRD-K08447949","MCF7","trt_cp","up",0.583978213222537,1.81036835382118e-05,9.41369780148809e-05,1.54020520853016,-0.766648307515761,12,12,NA,NA,"50898027"
"BRD-K82971429","ASC","trt_cp","down",-0.590754654024335,1.77990542479053e-05,9.41369780148809e-05,-1.54010685545976,0,12,12,NA,NA,"24059344"
"BRD-K64062072","PC3","trt_cp","down",-0.619354210367755,1.65805370866795e-05,9.41369780148809e-05,-1.53979592672037,-1.02962552495,12,12,NA,NA,"54666626"
"BRD-K12238169","MCF7","trt_cp","down",-0.617456467707989,1.66675740267671e-05,9.41369780148809e-05,-1.53927488386946,-0.345561226501623,12,12,NA,NA,"12425537"
