"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss"
"rizatriptan","PHH","trt_cp","up",0.235126638449261,0.0589969453950692,0.137536834706833,0.956760066765315,0.789474672355371,1258,953,"HTR1B; HTR1D; HTR1E; HTR1F","Serotonin receptor agonist","5078"
"BRD-K96157570","NPC","trt_cp","down",-0.255834153634512,0.0172592511454823,0.0526076902329233,-0.956729092131995,0.831575151143724,1258,953,NA,NA,"44493596"
"diclofenac","NPC","trt_cp","up",0.244839453271943,0.0342699465493095,0.090465257258893,0.956699913497275,0.288932326234122,1258,953,"AKR1C3; ALOX5; ASIC1; ASIC3; CYP2C8; CYP2C9; KCNQ2; KCNQ3; LTF; PLA2G2A; PPARG; SCN4A; TF; TNF; ZADH2","Cyclooxygenase inhibitor","3033"
"BRD-K90234489","PC3","trt_cp","up",0.25302817754955,0.0210093900237998,0.0615482582988299,0.956679517235643,0.640975276547881,1258,953,NA,NA,"44502951"
"ML-167","VCAP","trt_cp","up",0.247755448947379,0.0286771268531633,0.0786562841936123,0.956671903798241,-0.779920198292939,1258,953,NA,NA,"56643210"
"BRD-K23319301","A549","trt_cp","up",0.253892209802667,0.019688430384091,0.0584157470935041,0.956665808998682,-0.965979177626126,1258,953,NA,NA,"71758969"
"GR-55562","HA1E","trt_cp","up",0.234423904095537,0.0620255045215908,0.1429582268817,0.956612890649038,-0.883742694222921,1258,953,"HTR1B; HTR1D","Serotonin receptor antagonist","128018"
"JAS07-007","MCF7","trt_cp","down",-0.273432261442891,0.00506602861626627,0.0200253235067205,-0.956592955400837,-0.806150330106622,1258,953,NA,NA,"24747215"
"BRD-K72267874","NPC","trt_cp","down",-0.255795652588915,0.0172592511454823,0.0526076902329233,-0.956585111862444,-0.864833091375168,1258,953,NA,NA,"54654354"
"CGP-52411","A549","trt_cp","down",-0.265532338281619,0.0085973783864387,0.0304720901686856,-0.956584131057807,-0.879310631253589,1258,953,NA,NA,"1697"
