"disease","ID","Description","GeneRatio","p.adjust","Count"
"CSU","GO:0098586","cellular response to virus","8/566",0.0466418802869688,8
"CSU","GO:0030003","intracellular monoatomic cation homeostasis","31/566",0.0469368341052253,31
"CSU","GO:0071248","cellular response to metal ion","14/566",0.0472883796255733,14
"CSU","GO:0072594","establishment of protein localization to organelle","33/566",0.0476191914913562,33
"CSU","GO:0019221","cytokine-mediated signaling pathway","31/566",0.0485549170609799,31
"CSU","GO:0009156","ribonucleoside monophosphate biosynthetic process","6/566",0.0485549170609799,6
"CSU","GO:0038094","Fc-gamma receptor signaling pathway","6/566",0.0485549170609799,6
"CSU","GO:0048147","negative regulation of fibroblast proliferation","6/566",0.0485549170609799,6
"CSU","GO:0071347","cellular response to interleukin-1","9/566",0.0488115910772542,9
"CSU","GO:0034101","erythrocyte homeostasis","15/566",0.0488115910772542,15
"CSU","GO:0002275","myeloid cell activation involved in immune response","10/566",0.0488115910772542,10
"CSU","GO:0032612","interleukin-1 production","10/566",0.0488115910772542,10
"CSU","GO:0032652","regulation of interleukin-1 production","10/566",0.0488115910772542,10
"CSU","GO:0070482","response to oxygen levels","24/566",0.0489255827069344,24
"CSU","GO:0001666","response to hypoxia","22/566",0.0490523316074901,22
